vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
46,Brennan Poole,Toyota,123,121,1,1,5774.171,5811.909,37.7379,5785.0798,5793.0544,7.9745,10.9088,18.8545,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,24,29,-5,5236
46,Brennan Poole,Toyota,127,123,1,1,5918.537,0,0,5932.0307,5994.5818,62.5511,13.4937,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,32,32,0,5236
5,Tyler Hill,Toyota,34,33,2,2,1420.59,1478.603,58.013,1427.9317,1458.1953,30.2636,7.3417,20.4076,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,34,-2,5236
5,Tyler Hill,Toyota,61,59,2,2,2785.95,2854.85,68.9,2793.499,2834.073,40.5739,7.549,20.7769,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,33,-1,5236
5,Tyler Hill,Toyota,67,64,2,2,3253.253,3288.069,34.8159,3261.9975,3267.5029,5.5054,8.7445,20.566,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,33,34,-1,5236
5,Tyler Hill,Toyota,78,75,2,2,4049.725,4085.089,35.364,4057.7459,4064.4525,6.7066,8.0209,20.6364,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,33,32,1,5236
20,Jesse Little,Chevrolet,34,33,2,2,1420.119,1468.403,48.284,1427.6314,1448.1853,20.5539,7.5124,20.2176,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,29,2,5236
20,Jesse Little,Chevrolet,61,60,2,2,2788.106,2837.378,49.2719,2796.0349,2817.2562,21.2213,7.9289,20.1217,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,29,0,5236
20,Jesse Little,Chevrolet,78,77,2,2,4066.855,4109.25,42.3949,4075.8971,4088.0081,12.110900000000001,9.0421,21.2418,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,29,-1,5236
20,Jesse Little,Chevrolet,129,127,1,1,5977.853,6014.249,36.3959,5985.852,5994.3604,8.5084,7.9989,19.8885,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,23,28,-5,5236
12,Spencer Boyd,Chevrolet,34,33,2,2,1421.583,1474.171,52.5879,1445.9508,1469.7077,23.7569,24.3678,4.4632,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,34,31,3,5236
12,Spencer Boyd,Chevrolet,61,59,2,2,2787.702,2847.224,59.5219,2812.4848,2842.6819,30.1971,24.7828,4.542,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,34,32,2,5236
12,Spencer Boyd,Chevrolet,80,77,2,2,4255.99,4298.145,42.155,4281.383,4293.6285,12.2454,25.393,4.5164,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,33,-2,5236
12,Spencer Boyd,Chevrolet,98,94,1,1,4921.31,5074.613,153.3029,4946.6952,5069.9838,123.2885,25.3852,4.6291,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,33,34,-1,5236
12,Spencer Boyd,Chevrolet,115,106,1,1,5508.284,5561.627,53.343,5533.7557,5557.1455,23.3898,25.4717,4.4814,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,34,34,0,5236
43,Armani Williams,Chevrolet,34,32,2,2,1419.279,1477.209,57.93,1430.0672,1458.8293,28.7621,10.7882,18.3796,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5236
43,Armani Williams,Chevrolet,52,48,1,1,2131.802,2216.784,84.9819,2143.5214,2198.509,54.9875,11.7194,18.2749,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,36,-1,5236
43,Armani Williams,Chevrolet,67,55,2,2,3254.826,3293.902,39.076,3266.9023,3275.0771,8.1747,12.0763,18.8248,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,36,0,5236
43,Armani Williams,Chevrolet,78,66,2,2,4050.727,4114.4489,63.7219,4062.9177,4095.6823,32.7646,12.1907,18.7666,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,36,0,5236
43,Armani Williams,Chevrolet,91,78,1,1,4675.686,4772.2299,96.5439,4686.4917,4753.4238,66.932,10.8057,18.8061,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5236
33,Mason Maggio,Toyota,35,32,2,2,1466.826,1544.489,77.663,1493.0962,1532.0898,38.9936,26.2702,12.3991,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,36,0,5236
33,Mason Maggio,Toyota,61,57,2,2,2787.194,2853.217,66.023,2804.8772,2841.0888,36.2116,17.6832,12.1281,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5236
33,Mason Maggio,Toyota,77,73,2,2,4048.641,4088.979,40.3379,4066.4211,4077.0983,10.6772,17.7801,11.8806,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,34,0,5236
33,Mason Maggio,Toyota,109,104,1,1,5321.439,5378.1409,56.7019,5337.1907,5366.4148,29.224,15.7517,11.7261,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,33,33,0,5236
12,Spencer Boyd,Chevrolet,27,24,1,1,436.995,0,0,447.0853,487.3366,40.2513,10.0903,0,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,36,36,0,5237
99,Ben Rhodes (P),Toyota,36,36,2,2,589.373,0,0,595.2506,610.2506,15,5.8776,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,6,8,-2,5237
7,Rajah Caruth,Chevrolet,36,36,2,2,596.5599,746.875,150.315,678.9718,735.1284,56.1566,82.4118,11.7465,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,15,34,-19,5237
02,Jesse Little,Chevrolet,42,42,2,2,888.581,940.975,52.394,900.1321,906.3715,6.2394,11.5511,34.6034,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,22,20,2,5237
40,Dean Thompson #,Chevrolet,42,42,2,2,881.898,945.1,63.202,894.7602,912.611,17.8507,12.8622,32.4889,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,21,-13,5237
17,Taylor Gray (P),Ford,42,42,2,2,884.403,953.183,68.7799,899.2312,921.4863,22.2551,14.8282,31.6966,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,25,-13,5237
30,Kaden Honeycutt,Toyota,42,42,2,2,889.465,954.229,64.764,906.3715,924.8563,18.4847,16.9065,29.3726,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,26,-2,5237
45,Lawless Alan #,Chevrolet,42,42,2,2,887.952,953.086,65.134,926.5246,945.8778,19.3532,38.5726,7.2081,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,24,-4,5237
32,Connor Mosack,Chevrolet,42,42,2,2,885.371,967.715,82.344,921.5197,955.5196,33.9998,36.1487,12.1953,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,30,-16,5237
4,John Hunter Nemechek (P),Toyota,42,42,2,2,887.455,949.402,61.947,930.2282,946.9789,16.7507,42.7732,2.423,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,22,-3,5237
38,Zane Smith (P),Toyota,42,42,2,2,886.888,961.194,74.3059,927.9593,956.7875,28.8281,41.0713,4.4064,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,28,-11,5237
15,Tanner Gray,Ford,42,42,2,2,885.971,952.599,66.628,924.4893,944.9308,20.4415,38.5183,7.6681,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,23,-8,5237
56,Timmy Hill,Toyota,43,43,2,2,935.135,1004.87,69.735,949.2488,972.6716,23.4228,14.1138,32.1983,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,7,30,-23,5237
75,Parker Kligerman,Toyota,42,42,2,2,889.007,955.524,66.517,923.3659,944.4309,21.065,34.3589,11.093,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,27,-4,5237
16,Tyler Ankrum,Toyota,42,42,2,2,876.794,961.707,84.913,911.61,949.3736,37.7635,34.816,12.3333,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,2,29,-27,5237
7,Rajah Caruth,Chevrolet,42,40,2,2,891.527,1018.051,126.524,929.9613,1006.903,76.9417,38.4343,11.1479,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,34,34,0,5237
38,Zane Smith (P),Toyota,44,44,2,2,993.518,1045.23,51.7119,1034.7677,1040.7402,5.9725,41.2497,4.4897,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,13,27,-14,5237
16,Tyler Ankrum,Toyota,45,45,2,2,1052.27,1116.778,64.508,1086.8541,1104.0044,17.1502,34.5841,12.7735,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,19,29,-10,5237
32,Connor Mosack,Chevrolet,45,45,2,2,1054.578,1170.8989,116.3209,1089.7904,1159.3312,69.5408,35.2124,11.5677,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,23,33,-10,5237
23,Grant Enfinger (P),Chevrolet,59,59,2,2,1466.866,1529.6289,62.7629,1476.8871,1492.8695,15.9823,10.0211,36.7594,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,19,-17,5237
25,Matt DiBenedetto,Chevrolet,59,59,2,2,1466.326,1528.692,62.3659,1478.1217,1495.2051,17.0833,11.7957,33.4868,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,17,-16,5237
35,Jake Garcia,Chevrolet,59,59,2,2,1471.18,1541.0719,69.8919,1481.8921,1504.1805,22.2883,10.7121,36.8914,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,27,-21,5237
91,Colby Howard,Chevrolet,59,59,2,2,1472.371,1544.41,72.0389,1483.7272,1507.4169,23.6897,11.3562,36.993,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,28,-20,5237
02,Jesse Little,Chevrolet,59,59,2,2,1478.537,1547.452,68.9149,1490.1001,1512.4886,22.3884,11.5631,34.9633,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,30,-12,5237
51,Corey Heim # (P),Toyota,59,59,2,2,1468.394,1536.176,67.7819,1499.576,1522.733,23.1569,31.182,13.4429,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,22,-19,5237
56,Timmy Hill,Toyota,59,59,2,2,1480.4849,1546.395,65.91,1494.8714,1513.6897,18.8182,14.3864,32.7052,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,21,29,-8,5237
24,Jack Wood #,Chevrolet,59,59,2,2,1474.464,1539.3889,64.9249,1487.4976,1506.0489,18.5513,13.0335,33.34,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,25,-15,5237
44,Bayley Currey(i),Chevrolet,59,59,2,2,1468.974,1538.731,69.757,1511.3875,1535.4443,24.0568,42.4135,3.2866,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,24,-20,5237
75,Parker Kligerman,Toyota,59,59,2,2,1478.0809,1528.767,50.686,1512.9223,1517.8271,4.9047,34.8413,10.9398,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,16,18,-2,5237
88,Matt Crafton,Toyota,59,59,2,2,1469.484,1533.944,64.46,1505.4817,1525.0674,19.5857,35.9977,8.8765,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,20,-15,5237
40,Dean Thompson #,Chevrolet,59,59,2,2,1476.464,1534.958,58.494,1490.6006,1499.8763,9.2756,14.1366,35.0816,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,13,21,-8,5237
9,Blaine Perkins #,Chevrolet,60,59,2,2,1530.345,1601.31,70.9649,1538.1823,1562.2057,24.0234,7.8373,39.1042,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,31,0,5237
22,Austin Wayne Self,Chevrolet,59,59,2,2,1472.977,1539.461,66.4839,1516.4591,1535.5778,19.1186,43.4821,3.8831,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,26,-17,5237
33,Chris Hacker,Chevrolet,60,60,2,2,1533.152,1597.511,64.3589,1569.1125,1583.1262,14.0137,35.9605,14.3847,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,6,30,-24,5237
20,Leland Honeyman Jr.,Chevrolet,60,59,2,2,1531.429,1609.088,77.6589,1572.349,1603.4794,31.1304,40.92,5.6085,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,32,32,0,5237
1,Hailie Deegan,Ford,59,59,2,2,1471.7,1536.842,65.142,1485.0285,1503.6133,18.5847,13.3285,33.2286,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,23,-16,5237
20,Leland Honeyman Jr.,Chevrolet,62,61,2,2,1651.859,1720.262,68.403,1692.4707,1714.4587,21.988,40.6117,5.8032,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,31,32,-1,5237
44,Bayley Currey(i),Chevrolet,63,63,2,2,1698.076,1760.941,62.865,1742.9887,1757.5365,14.5477,44.9127,3.4045,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,10,30,-20,5237
99,Ben Rhodes (P),Toyota,84,84,2,2,2092.944,0,0,2097.2946,2112.2946,15,4.3506,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,5237
23,Grant Enfinger (P),Chevrolet,86,86,2,2,2192.032,2252.992,60.96,2201.5569,2217.1706,15.6136,9.5249,35.8213,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,22,-16,5237
66,Ty Majeski (P),Toyota,86,86,2,2,2183.314,2251.381,68.067,2201.0564,2222.8762,21.8198,17.7424,28.5047,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,21,-19,5237
1,Hailie Deegan,Ford,86,86,2,2,2193.399,2257.547,64.148,2207.129,2224.2442,17.1151,13.73,33.3027,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,26,-17,5237
19,Derek Kraus,Chevrolet,86,86,2,2,2181.352,2247.422,66.07,2220.674,2239.8932,19.2191,39.322,7.5287,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,20,-19,5237
16,Tyler Ankrum,Toyota,86,86,2,2,2189.517,2254.977,65.46,2223.4768,2241.3279000000002,17.8511,33.9598,13.649,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,24,-21,5237
22,Austin Wayne Self,Chevrolet,86,86,2,2,2194.2869,2260.58,66.293,2236.5232,2256.3094,19.7862,42.2362,4.2705,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,28,-16,5237
88,Matt Crafton,Toyota,86,86,2,2,2193.889,2260.238,66.3489,2230.2503,2251.0709,20.8205,36.3613,9.167,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,27,-16,5237
32,Connor Mosack,Chevrolet,86,82,2,2,2202.241,2270.927,68.686,2237.692,2259.0131,21.321,35.451,11.9138,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,33,33,0,5237
25,Matt DiBenedetto,Chevrolet,87,86,2,2,2249.996,2312.024,62.0279,2261.7501,2278.7002,16.95,11.7541,33.3237,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,31,-1,5237
44,Bayley Currey(i),Chevrolet,86,86,2,2,2197.765,2276.368,78.603,2241.3289,2273.1271,31.7981,43.5639,3.2408,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,29,-11,5237
51,Corey Heim # (P),Toyota,86,86,2,2,2192.562,2254.102,61.5399,2223.9773,2240.5271,16.5498,31.4153,13.5748,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,23,-15,5237
33,Chris Hacker,Chevrolet,87,87,2,2,2250.555,2315.099,64.544,2286.7748,2300.5215,13.7467,36.2198,14.5774,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,7,29,-22,5237
42,Carson Hocevar,Chevrolet,86,86,2,2,2190.026,2257.203,67.177,2226.1128,2247.4006,21.2877,36.0868,9.8023,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,25,-21,5237
20,Leland Honeyman Jr.,Chevrolet,87,85,2,2,2237.6,2331.719,94.119,2278.4333,2326.5296,48.0962,40.8333,5.1893,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,32,32,0,5237
98,Christian Eckes (P),Toyota,115,115,2,2,3009.974,3072.57,62.596,3016.3884,3033.5052,17.1168,6.4144,39.0647,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,18,-15,5237
99,Ben Rhodes (P),Toyota,115,115,2,2,3010.3829,3079.145,68.762,3018.8574,3042.3474,23.4899,8.4744,36.7975,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,23,-19,5237
52,Stewart Friesen (P),Toyota,115,115,2,2,3009.19,3071.683,62.4929,3024.5965,3041.5465,16.95,15.4065,30.1364,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,17,-15,5237
17,Taylor Gray (P),Ford,115,115,2,2,3011.301,3077.877,66.576,3026.2648,3047.4492,21.1844,14.9638,30.4277,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,22,-17,5237
61,Chase Purdy,Toyota,115,115,2,2,3011.792,3082.813,71.021,3020.092,3043.0147,22.9226,8.3,39.7982,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,25,-19,5237
02,Jesse Little,Chevrolet,115,115,2,2,3025.42,3094.724,69.304,3037.2766,3060.1994,22.9228,11.8566,34.5245,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,28,-10,5237
91,Colby Howard,Chevrolet,115,115,2,2,3016.319,3080.489,64.17,3026.6661,3045.3514,18.6852,10.3471,35.1375,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,24,-14,5237
56,Timmy Hill,Toyota,115,115,2,2,3024.693,3096.762,72.0689,3039.0117,3064.2367,25.225,14.3187,32.5252,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,29,-12,5237
18,Chandler Smith (P),Toyota,115,115,2,2,3008.771,3070.551,61.7799,3047.7194,3064.7696,17.0502,38.9484,5.7813,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,16,-15,5237
4,John Hunter Nemechek (P),Toyota,115,115,2,2,3012.922,3074.518,61.596,3055.7607,3072.0435,16.2828,42.8387,2.4744,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,19,-11,5237
24,Jack Wood #,Chevrolet,115,115,2,2,3029.233,3093.7199,64.4869,3042.6153,3060.9001,18.2847,13.3823,32.8198,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,27,-3,5237
45,Lawless Alan #,Chevrolet,115,115,2,2,3020.544,3091.825,71.2809,3058.431,3084.3365,25.9054,37.887,7.4884,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,26,-15,5237
9,Blaine Perkins #,Chevrolet,116,115,2,2,3076.421,3148.329,71.908,3084.2253,3110.2192,25.9939,7.8043,38.1097,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,31,-1,5237
32,Connor Mosack,Chevrolet,116,112,2,2,3075.838,3133.367,57.529,3110.4844,3120.7279,10.2434,34.6464,12.639,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,33,33,0,5237
30,Kaden Honeycutt,Toyota,115,115,2,2,3013.428,3076.158,62.73,3030.0018,3047.5859,17.5841,16.5738,28.572,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,21,-12,5237
33,Chris Hacker,Chevrolet,116,116,2,2,3076.982,3153.216,76.2339,3111.5855,3139.78,28.1944,34.6035,13.4359,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,29,-22,5237
20,Leland Honeyman Jr.,Chevrolet,116,113,2,2,3062.652,3141.67,79.018,3103.2764,3135.9085,32.6321,40.6244,5.7614,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,32,0,5237
15,Tanner Gray,Ford,115,115,2,2,3012.373,3075.506,63.1329,3050.2886,3067.2054,16.9167,37.9156,8.3005,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,20,-13,5237
33,Chris Hacker,Chevrolet,118,118,2,2,3194.896,3248.939,54.0429,3230.8072,3234.2773,3.47,35.9112,14.6616,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,18,29,-11,5237
42,Carson Hocevar,Chevrolet,152,152,2,2,3899.005,3965.068,66.063,3936.5257,3954.3098,17.7841,37.5207,10.7581,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,25,-24,5237
35,Jake Garcia,Chevrolet,152,152,2,2,3905.449,3976.809,71.36,3915.7719,3939.9624,24.1904,10.3229,36.8465,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,27,-17,5237
22,Austin Wayne Self,Chevrolet,152,152,2,2,3904.483,3969.178,64.6949,3946.9359,3965.2539,18.318,42.4529,3.924,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,25,-17,5237
91,Colby Howard,Chevrolet,152,152,2,2,3906.731,3978.741,72.0099,3918.2077,3943.666,25.4583,11.4767,35.0749,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,27,-11,5237
24,Jack Wood #,Chevrolet,153,153,2,2,3962.022,4026.775,64.753,3974.2981,3993.6171,19.3189,12.2761,33.1578,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,28,-16,5237
20,Leland Honeyman Jr.,Chevrolet,153,149,2,2,3948.307,4014.745,66.438,3984.9743,4008.9979,24.0236,36.6673,5.747,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,32,0,5237
33,Chris Hacker,Chevrolet,153,151,2,2,3961.329,4027.728,66.3989,3996.9871,4013.3365,16.3493,35.6581,14.3914,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,31,31,0,5237
32,Connor Mosack,Chevrolet,153,148,2,2,3942.94,4104.273,161.333,3976.4659,4092.8152,116.3492,33.5259,11.4577,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,33,33,0,5237
33,Chris Hacker,Chevrolet,168,165,1,1,4293.077,0,0,4335.2981,4350.2981,15,42.2211,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,31,0,5237
40,Dean Thompson #,Chevrolet,179,178,2,2,4499.627,0,0,4516.5504,4531.5504,15,16.9234,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,29,-1,5237
61,Chase Purdy,Toyota,184,184,2,2,4764.174,4833.795,69.621,4772.5788,4791.631,19.0521,8.4048,42.1639,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,27,-14,5237
45,Lawless Alan #,Chevrolet,184,184,2,2,4760.478,4825.9889,65.5109,4798.1708,4818.5242,20.3534,37.6928,7.4647,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,26,-17,5237
56,Timmy Hill,Toyota,185,185,2,2,4815.238,4884.162,68.9239,4829.1034,4851.8592,22.7558,13.8654,32.3027,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,27,-17,5237
25,Matt DiBenedetto,Chevrolet,185,184,2,2,4813.75,4886.5379,72.7879,4825.2329,4852.8268,27.5939,11.4829,33.7111,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,28,28,0,5237
61,Chase Purdy,Toyota,191,190,1,1,4997.849,5035.799,37.9499,5005.6848,5022.5681,16.8833,7.8358,13.2308,TWO_WHEEL_CHANGE_LEFT,TRUE,TRUE,FALSE,FALSE,0,0,27,28,-1,5237
61,Chase Purdy,Toyota,197,193,1,1,5090.5069,0,0,5097.8788,5112.8788,15,7.3718,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,29,-1,5237
4,John Hunter Nemechek (P),Toyota,22,22,2,2,1535.405,1565.8409,30.4359,1546.8521,1552.7574,5.9052,11.4471,13.0835,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,1,7,-6,5238
4,John Hunter Nemechek (P),Toyota,41,41,2,2,3692.525,3733.167,40.6419,3703.3251,3720.4756,17.1505,10.8001,12.6913,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,17,-16,5238
4,John Hunter Nemechek (P),Toyota,43,43,2,2,3973.677,4008.473,34.7959,3985.38,3994.7894,9.4093,11.703,13.6835,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,13,28,-15,5238
4,John Hunter Nemechek (P),Toyota,61,61,1,1,5002.111,5034.111,32,5013.0903,5021.3651,8.2748,10.9793,12.7458,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,31,32,-1,5238
4,John Hunter Nemechek (P),Toyota,81,81,2,2,6851.072,6892.776,41.7039,6862.6458,6879.7626,17.1168,11.5738,13.0133,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,26,-9,5238
18,Chandler Smith (P),Toyota,22,22,2,2,1536.236,1564.695,28.4589,1556.0272,1559.3972,3.3699,19.7912,5.2977,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,4,6,-2,5238
18,Chandler Smith (P),Toyota,42,42,2,2,3830.996,3885.326,54.3299,3850.0415,3880.2711,30.2296,19.0455,5.0548,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,31,-30,5238
18,Chandler Smith (P),Toyota,43,43,2,2,3984.301,4045.319,61.018,4004.0636,4040.4663,36.4027,19.7626,4.8526,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,31,32,-1,5238
18,Chandler Smith (P),Toyota,63,62,1,1,5058.725,5105.039,46.3139,5082.6945,5100.4788,17.784300000000002,23.9695,4.5601,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,28,2,5238
