vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
31,Myatt Snider,Chevrolet,46,46,2,2,2179.139,2234.693,55.554,2201.0373,2230.1161,29.0787,21.8983,4.5769,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,21,24,-3,5208
10,Landon Cassill,Chevrolet,46,46,2,2,2171.074,2212.137,41.063,2190.308,2205.3566,15.0485,19.234,6.7803,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,3,-1,5208
02,Parker Retzlaff,Chevrolet,46,46,2,2,2179.892,2227.768,47.876,2190.1088,2210.4961,20.3873,10.2168,17.2718,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,20,3,5208
11,Daniel Hemric,Chevrolet,46,46,2,2,2173.163,2216.504,43.3409,2191.7761,2208.3262,16.55,18.6131,8.1777,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,10,-3,5208
1,Sam Mayer (P),Chevrolet,46,46,2,2,2173.483,2215.283,41.7999,2191.309,2206.5577,15.2487,17.826,8.7252,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,8,0,5208
4,Bayley Currey,Chevrolet,46,46,2,2,2180.618,2234.112,53.494,2192.3777,2218.4039,26.0261,11.7597,15.708,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,23,1,5208
54,Ty Gibbs (P),Toyota,46,46,2,2,2171.638,2212.263,40.625,2192.1098,2206.1907,14.0809,20.471800000000002,6.0722,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,4,-1,5208
18,Trevor Bayne (P),Toyota,46,46,2,2,2172.072,2216.034,43.9619,2194.6458,2212.3635,17.7177,22.5738,3.6704,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,9,-5,5208
48,Nicholas Sanchez,Chevrolet,46,46,2,2,2177.1819,2206.435,29.253,2192.8344,2193.5053,0.6708,15.6524,12.9296,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,17,2,15,5208
9,Noah Gragson (P),Chevrolet,46,46,2,2,2170.451,2212.938,42.487,2193.8782,2210.0613,16.183,23.4272,2.8766,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,5,-4,5208
8,Josh Berry (P),Chevrolet,46,46,2,2,2174.6439,2217.641,42.997,2196.4477,2212.7639,16.3162,21.8037,4.877,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,11,0,5208
23,Anthony Alfredo,Chevrolet,46,46,2,2,2178.708,2232.649,53.9409,2195.5377,2222.7948,27.257,16.8297,9.8541,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,22,-2,5208
13,Timmy Hill(i),Ford,47,46,2,2,2270.062,2340.558,70.496,2275.2593,2319.5678,44.3084,5.1973,20.9901,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,33,-2,5208
16,AJ Allmendinger (P),Chevrolet,46,46,2,2,2172.414,2213.646,41.2319,2196.7813,2211.8631,15.0817,24.3673,1.7828,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,7,-2,5208
98,Riley Herbst,Ford,46,46,2,2,2176.2489,2237.413,61.164,2197.6165,2230.1021,32.4855,21.3675,7.3108,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,25,-10,5208
6,Brennan Poole(i),Chevrolet,46,46,2,2,2177.5859,2231.813,54.227,2198.0503,2223.709,25.6587,20.4643,8.1039,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,21,-3,5208
5,Matt Mills(i),Chevrolet,46,46,2,2,2181.714,2243.323,61.6089,2196.0482,2229.2146,33.1664,14.3342,14.1083,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,26,0,5208
78,BJ McLeod,Chevrolet,47,46,2,2,2268.407,2318.443,50.036,2277.8282,2301.0591,23.2309,9.4212,17.3838,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5208
2,Sheldon Creed #,Chevrolet,47,46,2,2,2268.931,2310.401,41.4699,2279.0295,2293.9775,14.9479,10.0985,16.4234,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,28,1,5208
28,Kyle Sieg #,Ford,47,46,2,2,2269.529,2321.116,51.5869,2285.1355,2309.4922,24.3567,15.6065,11.6237,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,32,-2,5208
44,Julia Landauer,Chevrolet,47,46,2,2,2271.738,2319.525,47.787,2276.7608,2296.6695,19.9086,5.0228,22.8554,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,33,30,3,5208
36,Josh Williams,Chevrolet,47,46,2,2,2270.922,2320.3939,49.4719,2289.3395,2310.8936,21.554,18.4175,9.5003,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,31,1,5208
91,Mason Massey,Chevrolet,47,45,2,2,2272.929,2320.847,47.918,2289.2728,2308.7581,19.4852,16.3438,12.0888,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,36,37,-1,5208
08,David Starr,Ford,47,47,2,2,2272.368,2323.951,51.583,2295.5456,2318.8348,23.2891,23.1776,5.1161,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,26,-25,5208
48,Nicholas Sanchez,Chevrolet,47,47,2,2,2274.265,2306.093,31.8279,2294.7604,2294.1073,0,20.4954,11.9856,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,2,23,-21,5208
35,Patrick Emerling,Toyota,47,47,2,2,2274.955,2329.409,54.454,2299.3493,2326.8665,27.5172,24.3943,2.5424,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,27,-23,5208
48,Nicholas Sanchez,Chevrolet,49,48,2,2,2379.41,2427.4409,48.0309,2397.3149,2415.9977,18.6827,17.9049,11.4432,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,27,-5,5208
68,Kris Wright(i),Chevrolet,61,59,1,1,2892.83,2934.885,42.055,2900.5533,2915.768,15.2147,7.7233,19.1169,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,37,-2,5208
91,Mason Massey,Chevrolet,64,61,1,1,2990.367,0,0,3008.4624,3044.1962,35.7338,18.0954,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,37,-1,5208
8,Josh Berry (P),Chevrolet,68,67,1,1,3116.098,3160.734,44.6359,3137.4892,3155.4231,17.9339,21.3912,5.3108,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,28,-13,5208
2,Sheldon Creed #,Chevrolet,76,74,1,1,3412.768,3447.429,34.661,3423.0131,3431.2215,8.2083,10.2451,16.2074,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,28,34,-6,5208
34,Kyle Weatherman,Chevrolet,82,81,1,1,3631.03,3666.077,35.047,3641.6015,3650.1433,8.5418,10.5715,15.9336,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,14,27,-13,5208
07,Joe Graf Jr,Ford,84,82,1,1,3696.836,3748.311,51.475,3705.5007,3728.0896,22.5889,8.6647,20.2213,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,34,-8,5208
7,Justin Allgaier (P),Chevrolet,86,85,1,1,3786.42,3830.663,44.2429,3798.1956,3815.8796,17.684,11.7756,14.7833,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,24,-8,5208
26,Chandler Smith(i),Toyota,92,92,2,2,4139.256,4181.701,42.4449,4147.2098,4163.256,16.0462,7.9538,18.4449,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,9,8,1,5208
21,Austin Hill # (P),Chevrolet,92,92,2,2,4136.47,4176.034,39.5639,4150.7133,4164.2236,13.5103,14.2433,11.8103,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,1,2,5208
4,Bayley Currey,Chevrolet,92,92,2,2,4141.789,4192.728,50.939,4153.2809,4176.9352,23.6543,11.4919,15.7927,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,19,-6,5208
02,Parker Retzlaff,Chevrolet,92,92,2,2,4142.671,4187.195,44.5239,4152.6819,4170.1294,17.4475,10.0109,17.0655,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,14,12,2,5208
45,Stefan Parsons(i),Chevrolet,92,92,2,2,4139.946,4184.937,44.9909,4144.307,4162.732,18.4249,4.361,22.2049,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,10,10,0,5208
1,Sam Mayer (P),Chevrolet,92,92,2,2,4137.401,4179.169,41.768,4155.2482,4170.5965,15.3483,17.8472,8.5724,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,4,1,5208
11,Daniel Hemric,Chevrolet,92,92,2,2,4138.627,4183.433,44.8059,4157.1835,4175.6337,18.4502,18.5565,7.7992,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,9,-1,5208
19,Brandon Jones (P),Toyota,92,92,2,2,4140.411,4180.066,39.6549,4153.7467,4166.8495,13.1028,13.3357,13.2164,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,6,5,5208
10,Landon Cassill,Chevrolet,92,92,2,2,4138.2,4187.53,49.3299,4157.8842,4180.6384,22.7541,19.6842,6.8915,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,13,-6,5208
27,Jeb Burton,Chevrolet,92,92,2,2,4146.677,4194.871,48.194,4155.6152,4177.4357,21.8204,8.9382,17.4352,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,21,-1,5208
54,Ty Gibbs (P),Toyota,92,92,2,2,4137.752,4180.036,42.2839,4158.2512,4173.7652,15.514,20.4992,6.2707,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,7,-1,5208
18,Trevor Bayne (P),Toyota,92,92,2,2,4136.961,4179.171,42.21,4159.3857,4175.5003,16.1145,22.4247,3.6706,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,4,0,5208
39,Ryan Sieg,Ford,86,84,1,1,3791.919,4272.535,480.616,4211.9223,4250.0262,38.1038,420.0033,22.5087,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,36,-11,5208
9,Noah Gragson (P),Chevrolet,92,92,2,2,4135.734,4176.015,40.2809,4159.0186,4173.0987,14.08,23.2846,2.9162,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,2,-1,5208
6,Brennan Poole(i),Chevrolet,92,92,2,2,4140.918,4189.582,48.664,4161.154,4182.1399,20.9858,20.236,7.442,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,15,-3,5208
48,Nicholas Sanchez,Chevrolet,92,92,2,2,4144.045,4189.952,45.907,4160.8538,4179.1375,18.2837,16.8088,10.8144,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,16,0,5208
98,Riley Herbst,Ford,92,92,2,2,4143.036,4186.967,43.9309,4164.1235,4180.3421,16.2185,21.0875,6.6248,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,11,4,5208
23,Anthony Alfredo,Chevrolet,92,92,2,2,4144.988,4191.701,46.7129,4161.9214,4181.9397,20.0182,16.9334,9.7612,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,18,-1,5208
16,AJ Allmendinger (P),Chevrolet,92,92,2,2,4136.138,4176.452,40.314,4160.4867,4174.6661,14.1793,24.3487,1.7858,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,3,-1,5208
8,Josh Berry (P),Chevrolet,92,92,2,2,4146.29,4191.142,44.8519,4168.1942,4185.9769,17.7827,21.9042,5.165,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,17,2,5208
44,Julia Landauer,Chevrolet,93,91,2,2,4237.372,4290.323,52.951,4243.1343,4267.9415,24.8072,5.7623,22.3814,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,30,1,5208
34,Kyle Weatherman,Chevrolet,93,92,2,2,4239.4709,4283.528,44.057,4250.3758,4267.7926,17.4168,10.9048,15.7353,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,25,23,2,5208
78,BJ McLeod,Chevrolet,93,91,2,2,4233.619,4300.783,67.164,4243.3679,4281.2383,37.8703,9.7489,19.5446,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,33,-7,5208
13,Timmy Hill(i),Ford,93,91,2,2,4235.2299,4299.3549,64.125,4240.5988,4276.2999,35.701,5.3688,23.055,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,32,-3,5208
51,Jeremy Clements,Chevrolet,93,91,2,2,4237.732,4284.1229,46.3909,4250.0745,4269.8602,19.7856,12.3425,14.2627,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,32,28,4,5208
31,Myatt Snider,Chevrolet,92,92,2,2,4145.589,4194.478,48.889,4168.361,4190.0361,21.675,22.772,4.4418,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,20,-2,5208
5,Matt Mills(i),Chevrolet,93,92,2,2,4236.458,4296.438,59.98,4249.3739,4281.2716,31.8977,12.9159,15.1663,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,23,25,-2,5208
35,Patrick Emerling,Toyota,93,92,2,2,4235.731,4288.226,52.4949,4259.984,4285.6835,25.6995,24.253,2.5424,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,24,-2,5208
38,CJ McLaughlin,Ford,93,90,2,2,4238.218,4289.069,50.851,4255.7467,4277.768,22.0212,17.5287,11.3009,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5208
08,David Starr,Ford,93,93,2,2,4240.417,4289.137,48.7199,4263.5214,4284.2421,20.7207,23.1044,4.8948,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,21,-17,5208
36,Josh Williams,Chevrolet,93,91,2,2,4234.082,4293.031,58.9489,4251.3425,4282.673,31.3305,17.2605,10.3579,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,31,-4,5208
28,Kyle Sieg #,Ford,93,91,2,2,4234.589,4289.758,55.1689,4250.0412,4278.2028,28.1616,15.4522,11.5551,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,29,-1,5208
39,Ryan Sieg,Ford,95,85,2,2,4344.787,4380.439,35.652,4351.9106,4358.4171,6.5065,7.1236,22.0218,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,36,36,0,5208
68,Kris Wright(i),Chevrolet,106,103,1,1,4818.916,4862.622,43.706,4826.8503,4843.6002,16.7498,7.9343,19.0217,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,34,35,-1,5208
78,BJ McLeod,Chevrolet,118,115,1,1,5246.762,0,0,5257.9108,5272.9108,15,11.1488,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,33,33,0,5208
34,Kyle Weatherman,Chevrolet,130,128,1,1,5670.776,5730.401,59.625,5681.4011,5714.4348,33.0337,10.6251,15.9661,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,23,29,-6,5208
7,Justin Allgaier (P),Chevrolet,136,135,1,1,5895.735,5952.369,56.634,5907.2984,5937.5939,30.2955,11.5634,14.775,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,24,-6,5208
5,Matt Mills(i),Chevrolet,138,134,1,1,5944.956,6009.735,64.7789,5958.8166,5995.5859,36.7693,13.8606,14.149,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,34,-7,5208
28,Kyle Sieg #,Ford,139,135,1,1,5997.356,6050.4399,53.0839,6013.2722,6039.2313,25.9591,15.9162,11.2086,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,30,33,-3,5208
4,Bayley Currey,Chevrolet,139,138,1,1,6006.219,6059.281,53.0619,6017.7766,6043.5689,25.7922,11.5576,15.712,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,16,21,-5,5208
2,Sheldon Creed #,Chevrolet,139,136,1,1,5984.878,6038.952,54.074,5994.7796,6022.5931,27.8134,9.9016,16.3588,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,29,-5,5208
21,Austin Hill # (P),Chevrolet,140,139,1,1,6023.79,6063.272,39.4819,6038.0645,6051.411,13.3465,14.2745,11.860900000000001,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,18,-13,5208
19,Brandon Jones (P),Toyota,140,139,1,1,6040.683,6083.09,42.407,6053.8801,6070.096,16.2159,13.1971,12.9939,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,19,-4,5208
9,Noah Gragson (P),Chevrolet,140,140,1,1,6055.125,6096.464,41.3389,6078.4719,6093.6203,15.1484,23.3469,2.8436,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,9,-8,5208
54,Ty Gibbs (P),Toyota,141,140,1,1,6066.607,6107.414,40.8069,6087.2472,6101.195,13.9477,20.6402,6.2189,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,12,-5,5208
45,Stefan Parsons(i),Chevrolet,141,140,1,1,6073.414,6118.379,44.965,6077.5377,6096.1897,18.652,4.1237,22.1892,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,14,-3,5208
07,Joe Graf Jr,Ford,141,138,1,1,6067.188,6115.019,47.831,6074.9685,6095.3221,20.3536,7.7805,19.6968,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,24,28,-4,5208
02,Parker Retzlaff,Chevrolet,141,140,1,1,6081.398,6124.638,43.2399,6091.3189,6107.4357,16.1167,9.9209,17.2022,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,13,17,-4,5208
18,Trevor Bayne (P),Toyota,141,140,1,1,6065.714,6109.179,43.465,6088.2482,6105.4327,17.1844,22.5342,3.7462,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,13,-7,5208
08,David Starr,Ford,141,139,1,1,6072.484,6122.828,50.344,6095.7225,6117.6779,21.9554,23.2385,5.15,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,20,23,-3,5208
98,Riley Herbst,Ford,141,140,1,1,6078.917,6122.659,43.7419,6099.4265,6115.9961,16.5696,20.5095,6.6628,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,12,16,-4,5208
51,Jeremy Clements,Chevrolet,141,138,1,1,6094.293,6140.215,45.922,6106.3011,6126.1539,19.8527,12.0081,14.061,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,30,-4,5208
31,Myatt Snider,Chevrolet,141,140,1,1,6092.542,6137.559,45.0169,6115.41,6132.9271,17.5171,22.868,4.6318,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,21,-4,5208
10,Landon Cassill,Chevrolet,142,141,1,1,6100.2479,6143.386,43.138,6120.9821,6136.4971,15.5149,20.7341,6.8888,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,3,5,-2,5208
23,Anthony Alfredo,Chevrolet,141,140,1,1,6083.9979,6129.981,45.983,6100.4619,6120.3148,19.8529,16.4639,9.6661,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,19,-4,5208
26,Chandler Smith(i),Toyota,142,141,1,1,6107.724,6152.591,44.867,6115.6769,6134.2283,18.5514,7.9529,18.3626,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,5,10,-5,5208
16,AJ Allmendinger (P),Chevrolet,141,141,1,1,6096.082,6137.484,41.402,6120.515,6135.7631,15.248,24.433,1.7208,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,4,-2,5208
1,Sam Mayer (P),Chevrolet,142,141,1,1,6108.553,6149.887,41.3339,6126.4886,6141.3362,14.8476,17.9356,8.5507,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,9,-3,5208
48,Nicholas Sanchez,Chevrolet,142,141,1,1,6110.786,6155.9979,45.2119,6127.4229,6145.24,17.8171,16.6369,10.7579,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,7,11,-4,5208
27,Jeb Burton,Chevrolet,142,141,1,1,6132.337,6177.2569,44.9199,6140.9357,6159.7873,18.8516,8.5987,17.4696,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,11,20,-9,5208
11,Daniel Hemric,Chevrolet,142,141,1,1,6104.819,6145.962,41.143,6123.0173,6138.232,15.2147,18.1983,7.7299,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,4,6,-2,5208
36,Josh Williams,Chevrolet,143,139,1,1,6141.361,6192.9979,51.6369,6160.3556,6183.2113,22.8557,18.9946,9.7866,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,32,-6,5208
6,Brennan Poole(i),Chevrolet,142,141,1,1,6122.408,6173.795,51.3869,6142.1036,6166.3605,24.2569,19.6956,7.4344,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,8,19,-11,5208
8,Josh Berry (P),Chevrolet,143,143,1,1,6170.648,6212.259,41.6109,6191.9876,6207.2692,15.2815,21.3396,4.9897,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,1,4,-3,5208
35,Patrick Emerling,Toyota,143,140,1,1,6134.0469,6182.3729,48.326,6158.9198,6179.8403,20.9205,24.8728,2.5326,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,22,25,-3,5208
39,Ryan Sieg,Ford,146,136,1,1,6280.357,6326.02,45.663,6286.3174,6305.3027,18.9852,5.9604,20.7172,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,35,35,0,5208
44,Julia Landauer,Chevrolet,145,142,1,1,6270.424,6319.741,49.317,6276.5403,6293.657,17.1166,6.1163,26.0839,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,28,32,-4,5208
13,Timmy Hill(i),Ford,146,143,1,1,6298.683,6351.223,52.5399,6304.3684,6330.0274,25.6589,5.6854,21.1955,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,27,30,-3,5208
38,CJ McLaughlin,Ford,146,142,1,1,6297.639,6348.482,50.8429,6314.4119,6337.7356,23.3236,16.7729,10.7463,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,34,-3,5208
68,Kris Wright(i),Chevrolet,147,143,1,1,6340.057,6383.454,43.3969,6348.2805,6364.1964,15.9158,8.2235,19.2575,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,31,33,-2,5208
21,Austin Hill # (P),Chevrolet,153,152,1,1,6518.497,6559.526,41.0289,6532.8972,6547.6785,14.7812,14.4002,11.8474,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,2,17,-15,5208
10,Landon Cassill,Chevrolet,157,156,1,1,6669.539,6712.581,43.042,6688.8903,6705.7736,16.8833,19.3513,6.8073,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,6,19,-13,5208
36,Josh Williams,Chevrolet,161,156,1,1,6829.358,6879.478,50.1199,6847.2469,6869.6356,22.3887,17.8889,9.8423,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,31,34,-3,5208
34,Kyle Weatherman,Chevrolet,163,160,1,1,6908.287,6952.192,43.9049,6919.0861,6936.503,17.4169,10.7991,15.6889,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,26,27,-1,5208
31,Myatt Snider,Chevrolet,169,167,1,1,7112.132,7152.999,40.867,7135.7741,7148.6538,12.8796,23.6421,4.3451,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,20,23,-3,5208
13,Timmy Hill(i),Ford,172,167,1,1,7226.379,7278.545,52.166,7231.7398,7257.1321,25.3922,5.3608,21.4128,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,29,33,-4,5208
23,Anthony Alfredo,Chevrolet,172,170,1,1,7219.333,7264.834,45.501,7235.944,7255.1968,19.2527,16.611,9.6371,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,19,22,-3,5208
5,Matt Mills(i),Chevrolet,179,173,1,1,7473.831,7515.106,41.2749,7488.2629,7500.8086,12.5456,14.4319,14.2973,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,31,34,-3,5208
08,David Starr,Ford,181,178,1,1,7551.542,7590.255,38.7129,7574.8846,7585.3284,10.4437,23.3426,4.9265,TWO_WHEEL_CHANGE_RIGHT,FALSE,FALSE,TRUE,TRUE,0,0,22,25,-3,5208
7,Justin Allgaier (P),Chevrolet,182,181,1,1,7597.961,7639.17,41.2089,7609.254,7624.4691,15.2151,11.293,14.7008,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,15,18,-3,5208
28,Kyle Sieg #,Ford,188,182,2,2,7798.015,0,0,7820.7377,7820.2468,0,22.7227,0,OTHER,FALSE,FALSE,FALSE,FALSE,0,0,28,29,-1,5208
48,Nicholas Sanchez,Chevrolet,188,186,2,2,7828.899,7956.586,127.6869,7845.9285,7942.5911,96.6626,17.0295,13.9948,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,17,21,-4,5208
45,Stefan Parsons(i),Chevrolet,188,186,2,2,7831.933,7930.495,98.5619,7836.5858,7908.017,71.4311,4.6528,22.4779,FOUR_WHEEL_CHANGE,TRUE,TRUE,TRUE,TRUE,0,0,18,20,-2,5208
